player,pos,PTS,AST,REB,STL,BLK,TOV,AST_TO,STOCKS,FIC,age,year
Bol Bol,C,2.16,0.22,0.75,0.09,0.31,0.41,0.5365853658536586,0.4,3.12,21.0,2021
Bol Bol,C,2.36,0.36,1.43,0.07,0.14,0.29,1.2413793103448276,0.21,4.07,22.0,2022
Bol Bol,C,9.06,0.99,5.79,0.43,1.21,1.6,0.6187499999999999,1.64,15.88,23.0,2023
Bol Bol,C,5.19,0.4,3.19,0.23,0.58,0.44,0.9090909090909092,0.81,9.15,24.0,2024
Devin Booker,G,13.79,2.63,2.46,0.58,0.26,2.11,1.2464454976303319,0.84,17.61,19.0,2016
Devin Booker,G,22.13,3.44,3.19,0.92,0.27,3.09,1.1132686084142396,1.19,26.86,20.0,2017
Devin Booker,G,24.93,4.69,4.52,0.87,0.26,3.59,1.306406685236769,1.13,31.68,21.0,2018
Devin Booker,G,26.56,6.77,4.14,0.88,0.2,4.12,1.6432038834951455,1.08,34.43,22.0,2019
Devin Booker,G,26.61,6.51,4.24,0.7,0.26,3.77,1.7267904509283818,0.96,34.55,23.0,2020
Devin Booker,G,25.55,4.31,4.19,0.79,0.24,3.09,1.3948220064724919,1.03,31.99,24.0,2021
Devin Booker,G,26.79,4.84,5.03,1.13,0.38,2.38,2.033613445378151,1.51,35.79,25.0,2022
Devin Booker,G,27.75,5.53,4.53,0.96,0.34,2.74,2.0182481751824817,1.3,36.37,26.0,2023
Devin Booker,G,27.07,6.94,4.53,0.9,0.41,2.62,2.648854961832061,1.31,37.23,27.0,2024
Brandon Boston,G,6.73,1.0,2.18,0.51,0.25,0.61,1.639344262295082,0.76,10.06,20.0,2022
Brandon Boston,G,6.5,0.91,1.36,0.41,0.0,0.55,1.6545454545454545,0.41,8.63,21.0,2023
Brandon Boston,G,5.22,0.41,1.62,0.34,0.25,0.75,0.5466666666666666,0.59,7.09,22.0,2024
Chris Boucher,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,2018
Chris Boucher,F,3.32,0.07,2.0,0.21,0.86,0.25,0.28,1.07,6.21,26.0,2019
Chris Boucher,F,6.63,0.42,4.47,0.35,0.98,0.45,0.9333333333333332,1.33,12.4,27.0,2020
Chris Boucher,F,13.63,1.05,6.73,0.58,1.85,0.77,1.3636363636363638,2.43,23.07,28.0,2021
Chris Boucher,F,9.43,0.31,6.18,0.61,0.94,0.52,0.5961538461538461,1.55,16.95,29.0,2022
Chris Boucher,F,9.37,0.38,5.54,0.62,0.84,0.54,0.7037037037037037,1.46,16.21,30.0,2023
Chris Boucher,F,6.44,0.46,4.14,0.28,0.48,0.56,0.8214285714285714,0.76,11.24,31.0,2024
Jamaree Bouyea,G,3.75,1.0,1.25,1.0,0.5,1.0,1.0,1.5,6.5,24.0,2023
Jamaree Bouyea,G,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2023
Jamaree Bouyea,G,3.0,0.8,1.2,0.8,0.4,0.8,1.0,1.2,5.4,24.0,2023
Jamaree Bouyea,G,1.67,1.33,1.67,0.0,0.0,1.33,1.0,0.0,3.34,25.0,2024
Jamaree Bouyea,G,3.67,1.0,3.0,0.33,0.0,0.33,3.0303030303030303,0.33,7.67,25.0,2024
Jamaree Bouyea,G,2.33,1.22,2.11,0.11,0.0,1.0,1.22,0.11,4.77,25.0,2024
Tony Bradley,C,0.89,0.11,1.22,0.0,0.0,0.0,inf,0.0,2.22,20.0,2018
Tony Bradley,C,5.67,0.33,5.0,0.67,0.67,1.0,0.33,1.34,11.34,21.0,2019
Tony Bradley,C,4.91,0.4,4.6,0.24,0.57,0.52,0.7692307692307693,0.81,10.2,22.0,2020
Tony Bradley,C,5.45,0.85,5.2,0.3,0.65,0.3,2.8333333333333335,0.95,12.15,23.0,2021
Tony Bradley,C,8.68,0.91,6.14,0.41,0.77,1.23,0.7398373983739838,1.18,15.68,23.0,2021
Tony Bradley,C,7.14,0.88,5.69,0.36,0.71,0.79,1.1139240506329113,1.07,13.99,23.0,2021
Tony Bradley,C,2.96,0.49,3.38,0.18,0.6,0.62,0.7903225806451613,0.78,6.99,24.0,2022
Tony Bradley,C,1.58,0.08,0.92,0.08,0.08,0.08,1.0,0.16,2.66,25.0,2023
Malaki Branham,F,10.2,1.92,2.74,0.5,0.11,1.15,1.6695652173913045,0.61,14.32,20.0,2023
Malaki Branham,F,9.2,2.08,1.97,0.36,0.11,1.21,1.71900826446281,0.47,12.51,21.0,2024
Christian Braun,G,4.74,0.78,2.38,0.54,0.22,0.46,1.6956521739130435,0.76,8.2,22.0,2023
Christian Braun,G,7.32,1.61,3.73,0.51,0.43,0.67,2.4029850746268657,0.94,12.93,23.0,2024
Mikal Bridges,G,8.34,2.11,3.22,1.57,0.46,0.85,2.4823529411764707,2.03,14.85,22.0,2019
Mikal Bridges,G,9.14,1.77,4.0,1.4,0.63,1.0,1.77,2.03,15.94,23.0,2020
Mikal Bridges,G,13.47,2.11,4.29,1.06,0.88,0.79,2.6708860759493667,1.94,21.02,24.0,2021
Mikal Bridges,G,14.17,2.26,4.23,1.17,0.44,0.83,2.72289156626506,1.61,21.44,25.0,2022
Mikal Bridges,G,17.23,3.59,4.34,1.16,0.8,1.39,2.58273381294964,1.96,25.73,26.0,2023
Mikal Bridges,G,26.15,2.67,4.48,0.96,0.59,1.81,1.4751381215469612,1.55,33.04,26.0,2023
Mikal Bridges,G,20.13,3.29,4.39,1.1,0.73,1.53,2.150326797385621,1.83,28.11,26.0,2023
Mikal Bridges,G,19.59,3.65,4.54,0.99,0.37,2.0,1.825,1.36,27.14,27.0,2024
Miles Bridges,F,7.46,1.19,4.04,0.69,0.61,0.62,1.9193548387096773,1.3,13.37,21.0,2019
Miles Bridges,F,12.97,1.75,5.57,0.62,0.74,1.46,1.1986301369863015,1.36,20.19,22.0,2020
Miles Bridges,F,12.73,2.23,6.02,0.67,0.79,1.61,1.3850931677018632,1.46,20.83,23.0,2021
Miles Bridges,F,20.16,3.75,6.99,0.92,0.84,1.88,1.9946808510638299,1.76,30.78,24.0,2022
Miles Bridges,F,21.0,3.35,7.32,0.94,0.48,2.0,1.675,1.42,31.09,26.0,2024
Oshae Brissett,F,1.95,0.37,1.37,0.21,0.05,0.37,1.0,0.26,3.58,22.0,2020
Oshae Brissett,F,10.9,0.86,5.48,0.9,0.95,0.48,1.7916666666666667,1.85,18.61,23.0,2021
Oshae Brissett,F,9.15,1.07,5.34,0.66,0.43,0.81,1.3209876543209877,1.09,15.84,24.0,2022
Oshae Brissett,F,6.12,0.68,3.35,0.51,0.2,0.52,1.3076923076923077,0.71,10.34,25.0,2023
Oshae Brissett,F,3.65,0.8,2.91,0.35,0.15,0.36,2.2222222222222223,0.5,7.5,26.0,2024
Malcolm Brogdon,G,10.23,4.23,2.84,1.12,0.16,1.51,2.8013245033112586,1.28,17.07,24.0,2017
Malcolm Brogdon,G,13.02,3.17,3.25,0.85,0.27,1.38,2.2971014492753623,1.12,19.18,25.0,2018
Malcolm Brogdon,G,15.64,3.2,4.5,0.72,0.2,1.42,2.2535211267605635,0.92,22.84,26.0,2019
Malcolm Brogdon,G,16.54,7.06,4.85,0.65,0.19,2.43,2.9053497942386826,0.84,26.86,27.0,2020
Malcolm Brogdon,G,21.18,5.88,5.25,0.88,0.27,2.05,2.8682926829268296,1.15,31.41,28.0,2021
Malcolm Brogdon,G,19.08,5.89,5.14,0.83,0.39,2.14,2.7523364485981303,1.22,29.19,29.0,2022
Malcolm Brogdon,G,14.93,3.7,4.18,0.67,0.27,1.46,2.534246575342466,0.94,22.29,30.0,2023
Malcolm Brogdon,G,15.72,5.49,3.79,0.69,0.21,1.54,3.564935064935065,0.9,24.36,31.0,2024
Dillon Brooks,G,10.95,1.65,3.13,0.89,0.21,1.51,1.0927152317880795,1.1,15.32,22.0,2018
Dillon Brooks,G,7.5,0.89,1.72,0.56,0.22,1.06,0.8396226415094339,0.78,9.83,23.0,2019
Dillon Brooks,G,16.18,2.05,3.33,0.86,0.37,1.7,1.2058823529411764,1.23,21.09,24.0,2020
Dillon Brooks,G,17.18,2.34,2.93,1.16,0.39,1.78,1.3146067415730336,1.55,22.22,25.0,2021
Dillon Brooks,G,18.44,2.75,3.19,1.12,0.25,1.56,1.7628205128205128,1.37,24.19,26.0,2022
Dillon Brooks,G,14.34,2.59,3.34,0.89,0.22,1.42,1.823943661971831,1.11,19.96,27.0,2023
Dillon Brooks,G,12.71,1.65,3.42,0.89,0.14,1.22,1.3524590163934427,1.03,17.59,28.0,2024
Bruce Brown,G,4.31,1.23,2.5,0.54,0.49,0.62,1.9838709677419355,1.03,8.45,22.0,2019
Bruce Brown,G,8.91,3.97,4.72,1.09,0.5,1.72,2.308139534883721,1.59,17.47,23.0,2020
Bruce Brown,G,8.82,1.6,5.37,0.89,0.43,0.83,1.9277108433734942,1.32,16.28,24.0,2021
Bruce Brown,G,8.99,2.06,4.79,1.07,0.72,0.78,2.641025641025641,1.79,16.85,25.0,2022
Bruce Brown,G,11.54,3.35,4.1,1.09,0.64,1.54,2.1753246753246755,1.73,19.18,26.0,2023
Bruce Brown,G,12.06,3.03,4.67,1.06,0.24,1.24,2.443548387096774,1.3,19.82,27.0,2024
Bruce Brown,G,9.65,2.71,3.82,0.71,0.26,1.32,2.0530303030303028,0.97,15.83,27.0,2024
Bruce Brown,G,10.84,2.87,4.24,0.88,0.25,1.28,2.2421875,1.13,17.8,27.0,2024
Jaylen Brown,G,6.6,0.82,2.82,0.45,0.23,0.87,0.9425287356321839,0.68,10.05,20.0,2017
Jaylen Brown,G,14.53,1.63,4.94,1.0,0.37,1.77,0.9209039548022598,1.37,20.7,21.0,2018
Jaylen Brown,G,13.03,1.35,4.23,0.93,0.43,1.34,1.007462686567164,1.36,18.63,22.0,2019
Jaylen Brown,G,20.33,2.07,6.39,1.14,0.35,2.19,0.9452054794520548,1.49,28.09,23.0,2020
Jaylen Brown,G,24.66,3.36,5.98,1.24,0.55,2.72,1.2352941176470587,1.79,33.07,24.0,2021
Jaylen Brown,G,23.62,3.5,6.12,1.06,0.27,2.7,1.2962962962962963,1.33,31.87,25.0,2022
Jaylen Brown,G,26.63,3.46,6.85,1.12,0.39,2.94,1.1768707482993197,1.51,35.51,26.0,2023
Jaylen Brown,G,23.0,3.56,5.53,1.19,0.53,2.37,1.50210970464135,1.72,31.44,27.0,2024
Kobe Brown,F,2.02,0.57,1.41,0.27,0.14,0.2,2.8499999999999996,0.41,4.21,24.0,2024
Moses Brown,C,1.22,0.11,1.56,0.11,0.11,0.33,0.3333333333333333,0.22,2.78,20.0,2020
Moses Brown,C,8.6,0.23,8.91,0.72,1.09,1.0,0.23,1.81,18.55,21.0,2021
Moses Brown,C,3.12,0.04,2.35,0.12,0.35,0.54,0.07407407407407407,0.47,5.44,22.0,2022
Moses Brown,C,6.43,0.0,5.29,0.29,0.5,0.43,0.0,0.79,12.08,22.0,2022
Moses Brown,C,4.28,0.02,3.38,0.18,0.4,0.5,0.04,0.58,7.76,22.0,2022
Moses Brown,C,4.56,0.12,4.09,0.09,0.41,0.41,0.2926829268292683,0.5,8.86,23.0,2023
Moses Brown,C,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,23.0,2023
Moses Brown,C,4.31,0.11,3.86,0.11,0.39,0.42,0.2619047619047619,0.5,8.36,23.0,2023
Moses Brown,C,3.41,0.32,3.91,0.23,0.32,0.5,0.64,0.55,7.69,24.0,2024
Jalen Brunson,G,9.29,3.15,2.32,0.51,0.05,1.21,2.603305785123967,0.56,14.11,22.0,2019
Jalen Brunson,G,8.18,3.3,2.35,0.39,0.07,1.16,2.844827586206897,0.46,13.13,23.0,2020
Jalen Brunson,G,12.6,3.51,3.4,0.51,0.01,1.18,2.9745762711864407,0.52,18.85,24.0,2021
Jalen Brunson,G,16.27,4.77,3.91,0.84,0.04,1.57,3.0382165605095537,0.88,24.26,25.0,2022
Jalen Brunson,G,24.01,6.19,3.54,0.9,0.22,2.09,2.9617224880382778,1.12,32.77,26.0,2023
Jalen Brunson,G,28.73,6.74,3.61,0.91,0.17,2.42,2.785123966942149,1.08,37.74,27.0,2024
Thomas Bryant,C,1.47,0.4,1.13,0.07,0.13,0.13,3.076923076923077,0.2,3.07,20.0,2018
Thomas Bryant,C,10.53,1.28,6.31,0.35,0.93,0.83,1.5421686746987953,1.28,18.57,21.0,2019
Thomas Bryant,C,13.24,1.8,7.2,0.54,1.07,1.15,1.565217391304348,1.61,22.7,22.0,2020
Thomas Bryant,C,14.3,1.5,6.1,0.4,0.8,1.1,1.3636363636363635,1.2,22.0,23.0,2021
Thomas Bryant,C,7.44,0.85,4.0,0.22,0.78,0.7,1.2142857142857144,1.0,12.59,24.0,2022
Thomas Bryant,C,12.1,0.71,6.8,0.34,0.56,0.68,1.0441176470588234,0.9,19.83,25.0,2023
Thomas Bryant,C,4.61,0.11,3.33,0.11,0.39,0.56,0.19642857142857142,0.5,7.99,25.0,2023
Thomas Bryant,C,9.81,0.53,5.75,0.27,0.51,0.64,0.828125,0.78,16.23,25.0,2023
Thomas Bryant,C,5.71,0.61,3.71,0.26,0.42,0.55,1.109090909090909,0.68,10.16,26.0,2024
Kobe Bufkin,G,4.76,1.59,1.94,0.41,0.29,0.59,2.6949152542372885,0.7,8.4,20.0,2024
Alec Burks,G,13.85,3.04,4.22,0.63,0.19,1.93,1.5751295336787565,0.82,20.0,23.0,2015
Alec Burks,G,13.29,2.03,3.52,0.58,0.13,1.65,1.2303030303030302,0.71,17.9,24.0,2016
Alec Burks,G,6.74,0.71,2.86,0.43,0.12,0.83,0.8554216867469879,0.55,10.03,25.0,2017
Alec Burks,G,7.72,1.05,3.0,0.58,0.12,0.94,1.1170212765957448,0.7,11.53,26.0,2018
Alec Burks,G,8.41,1.18,1.59,0.35,0.24,0.88,1.3409090909090908,0.59,10.89,27.0,2019
Alec Burks,G,11.65,2.88,5.47,0.74,0.47,1.35,2.1333333333333333,1.21,19.86,27.0,2019
Alec Burks,G,1.69,0.77,1.69,0.62,0.08,0.31,2.4838709677419355,0.7,4.54,27.0,2019
Alec Burks,G,8.77,2.0,3.67,0.61,0.33,1.02,1.9607843137254901,0.94,14.36,27.0,2019
Alec Burks,G,16.1,3.15,4.71,1.04,0.35,1.58,1.9936708860759491,1.39,23.77,28.0,2020
Alec Burks,G,12.22,2.11,3.11,0.67,0.0,0.83,2.5421686746987953,0.67,17.28,28.0,2020
Alec Burks,G,15.05,2.86,4.27,0.94,0.26,1.38,2.072463768115942,1.2,22.0,28.0,2020
Alec Burks,G,12.71,2.18,4.63,0.63,0.29,1.0,2.18,0.92,19.44,29.0,2021
Alec Burks,G,11.65,2.95,4.9,1.05,0.32,1.12,2.633928571428571,1.37,19.75,30.0,2022
Alec Burks,G,12.78,2.24,3.1,0.75,0.16,1.14,1.9649122807017547,0.91,17.89,31.0,2023
Alec Burks,G,12.56,1.58,2.56,0.49,0.26,0.74,2.135135135135135,0.75,16.71,32.0,2024
Alec Burks,G,6.48,0.87,1.74,0.3,0.04,0.7,1.2428571428571429,0.34,8.73,32.0,2024
Alec Burks,G,10.44,1.33,2.27,0.42,0.18,0.73,1.8219178082191783,0.6,13.91,32.0,2024
Jared Butler,G,3.83,1.5,1.07,0.4,0.19,0.79,1.8987341772151898,0.59,6.2,21.0,2022
Jared Butler,G,6.17,1.33,0.67,0.83,0.0,0.83,1.602409638554217,0.83,8.17,22.0,2023
Jared Butler,G,6.28,3.15,1.45,0.72,0.2,1.25,2.52,0.92,10.55,23.0,2024
Jimmy Butler III,F,20.02,3.26,5.83,1.75,0.55,1.43,2.2797202797202796,2.3,29.98,25.0,2015
Jimmy Butler III,F,20.88,4.79,5.34,1.64,0.64,1.97,2.431472081218274,2.28,31.32,26.0,2016
Jimmy Butler III,F,23.89,5.49,6.18,1.88,0.42,2.09,2.6267942583732062,2.3,35.77,27.0,2017
Jimmy Butler III,F,22.15,4.88,5.32,1.97,0.41,1.83,2.6666666666666665,2.38,32.9,28.0,2018
Jimmy Butler III,F,21.3,4.3,5.2,2.4,1.0,1.4,3.0714285714285716,3.4,32.8,29.0,2019
Jimmy Butler III,F,18.22,4.0,5.27,1.8,0.53,1.47,2.7210884353741496,2.33,28.35,29.0,2019
Jimmy Butler III,F,18.69,4.05,5.26,1.89,0.6,1.46,2.773972602739726,2.49,29.03,29.0,2019
Jimmy Butler III,F,19.95,6.03,6.66,1.78,0.55,2.19,2.753424657534247,2.33,32.78,30.0,2020
Jimmy Butler III,F,21.46,7.1,6.9,2.08,0.35,2.1,3.3809523809523805,2.43,35.79,31.0,2021
Jimmy Butler III,F,21.39,5.47,5.89,1.65,0.47,2.12,2.580188679245283,2.12,32.75,32.0,2022
Jimmy Butler III,F,22.91,5.31,5.86,1.83,0.33,1.58,3.360759493670886,2.16,34.66,33.0,2023
Jimmy Butler III,F,20.77,4.97,5.3,1.32,0.28,1.7,2.9235294117647057,1.6,30.94,34.0,2024
Jamal Cain,F,5.44,0.67,2.89,0.61,0.06,0.33,2.0303030303030303,0.67,9.34,24.0,2023
Jamal Cain,F,3.73,0.38,1.42,0.38,0.19,0.31,1.2258064516129032,0.57,5.79,25.0,2024
Kentavious Caldwell-Pope,G,12.72,1.33,3.11,1.13,0.22,1.15,1.156521739130435,1.35,17.36,22.0,2015
Kentavious Caldwell-Pope,G,14.54,1.82,3.71,1.45,0.22,1.38,1.318840579710145,1.67,20.36,23.0,2016
Kentavious Caldwell-Pope,G,13.78,2.54,3.26,1.17,0.16,1.13,2.2477876106194694,1.33,19.78,24.0,2017
Kentavious Caldwell-Pope,G,13.41,2.19,5.23,1.43,0.22,1.31,1.6717557251908395,1.65,21.17,25.0,2018
Kentavious Caldwell-Pope,G,11.44,1.34,2.9,0.89,0.16,0.79,1.6962025316455696,1.05,15.94,26.0,2019
Kentavious Caldwell-Pope,G,9.35,1.61,2.06,0.83,0.2,0.9,1.788888888888889,1.03,13.15,27.0,2020
Kentavious Caldwell-Pope,G,9.75,1.9,2.67,0.93,0.39,0.99,1.9191919191919191,1.32,14.65,28.0,2021
Kentavious Caldwell-Pope,G,13.22,1.88,3.39,1.08,0.34,1.26,1.4920634920634919,1.42,18.65,29.0,2022
Kentavious Caldwell-Pope,G,10.82,2.41,2.74,1.47,0.46,1.13,2.132743362831859,1.93,16.77,30.0,2023
Kentavious Caldwell-Pope,G,10.08,2.41,2.41,1.29,0.55,0.99,2.4343434343434347,1.84,15.75,31.0,2024
Toumani Camara,F,7.53,1.24,4.9,0.94,0.47,1.2,1.0333333333333334,1.41,13.88,24.0,2024
Clint Capela,C,2.67,0.17,3.0,0.08,0.75,0.42,0.4047619047619048,0.83,6.25,21.0,2015
Clint Capela,C,7.04,0.61,6.42,0.77,1.19,0.78,0.782051282051282,1.96,15.25,22.0,2016
Clint Capela,C,12.58,0.97,8.09,0.52,1.22,1.34,0.7238805970149254,1.74,22.04,23.0,2017
Clint Capela,C,13.86,0.92,10.84,0.78,1.85,1.39,0.6618705035971224,2.63,26.86,24.0,2018
Clint Capela,C,16.63,1.43,12.66,0.66,1.52,1.4,1.0214285714285714,2.18,31.5,25.0,2019
Clint Capela,C,13.92,1.23,13.77,0.85,1.85,1.62,0.7592592592592592,2.7,30.0,26.0,2020
Clint Capela,C,15.17,0.78,14.33,0.7,2.05,1.16,0.6724137931034484,2.75,31.87,27.0,2021
Clint Capela,C,11.08,1.24,11.85,0.74,1.26,0.59,2.1016949152542375,2.0,25.58,28.0,2022
Clint Capela,C,11.98,0.89,11.03,0.69,1.22,0.83,1.072289156626506,1.91,24.98,29.0,2023
Clint Capela,C,11.45,1.25,10.63,0.59,1.45,1.01,1.2376237623762376,2.04,24.36,30.0,2024
Jevon Carter,G,4.41,1.77,1.69,0.67,0.28,0.85,2.0823529411764707,0.95,7.97,23.0,2019
Jevon Carter,G,4.95,1.45,2.03,0.81,0.29,0.55,2.6363636363636362,1.1,8.98,24.0,2020
Jevon Carter,G,4.13,1.18,1.53,0.48,0.15,0.27,4.37037037037037,0.63,7.2,25.0,2021
Jevon Carter,G,3.59,1.0,1.46,0.3,0.22,0.57,1.7543859649122808,0.52,6.0,26.0,2022
Jevon Carter,G,5.6,2.5,2.15,0.5,0.2,0.4,6.25,0.7,10.55,26.0,2022
Jevon Carter,G,4.2,1.45,1.67,0.36,0.21,0.52,2.7884615384615383,0.57,7.37,26.0,2022
Jevon Carter,G,8.04,2.43,2.49,0.81,0.36,0.96,2.5312500000000004,1.17,13.17,27.0,2023
Jevon Carter,G,4.96,1.31,0.83,0.51,0.22,0.5,2.62,0.73,7.33,28.0,2024
Wendell Carter Jr.,C,10.34,1.77,6.98,0.59,1.32,1.48,1.195945945945946,1.91,19.52,20.0,2019
Wendell Carter Jr.,C,11.26,1.19,9.42,0.77,0.84,1.67,0.7125748502994012,1.61,21.81,21.0,2020
Wendell Carter Jr.,C,10.88,2.16,7.81,0.56,0.75,1.53,1.411764705882353,1.31,20.63,22.0,2021
Wendell Carter Jr.,C,11.73,1.59,8.77,0.77,0.82,1.32,1.2045454545454546,1.59,22.36,22.0,2021
Wendell Carter Jr.,C,11.22,1.93,8.2,0.65,0.78,1.44,1.3402777777777777,1.43,21.34,22.0,2021
Wendell Carter Jr.,C,15.02,2.76,10.45,0.58,0.69,1.89,1.4603174603174602,1.27,27.61,23.0,2022
Wendell Carter Jr.,C,15.23,2.32,8.72,0.53,0.58,1.86,1.247311827956989,1.11,25.52,24.0,2023
Wendell Carter Jr.,C,10.96,1.73,6.93,0.64,0.51,1.24,1.3951612903225807,1.15,19.53,25.0,2024
D.J. Carton,G,2.75,0.75,1.0,0.25,0.0,0.25,3.0,0.25,4.5,23.0,2024
Alex Caruso,G,3.62,2.03,1.76,0.62,0.27,1.14,1.780701754385965,0.89,7.16,24.0,2018
Alex Caruso,G,9.16,3.08,2.68,0.96,0.36,1.68,1.8333333333333335,1.32,14.56,25.0,2019
Alex Caruso,G,5.45,1.94,1.92,1.09,0.28,0.83,2.3373493975903616,1.37,9.85,26.0,2020
Alex Caruso,G,6.38,2.76,2.93,1.1,0.26,1.31,2.1068702290076335,1.36,12.12,27.0,2021
Alex Caruso,G,7.41,4.02,3.61,1.73,0.37,1.39,2.8920863309352516,2.1,15.75,28.0,2022
Alex Caruso,G,5.58,2.88,2.93,1.46,0.69,1.15,2.5043478260869567,2.15,12.39,29.0,2023
Alex Caruso,G,10.07,3.48,3.85,1.69,0.99,1.44,2.416666666666667,2.68,18.64,30.0,2024
Colin Castleton,C,1.5,0.19,0.75,0.12,0.0,0.19,1.0,0.12,2.37,24.0,2024
Julian Champagnie,F,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,22.0,2023
Julian Champagnie,F,11.0,0.67,4.0,0.33,0.33,0.73,0.9178082191780823,0.66,15.6,22.0,2023
Julian Champagnie,F,9.71,0.59,3.53,0.35,0.29,0.65,0.9076923076923076,0.64,13.82,22.0,2023
Julian Champagnie,F,6.81,1.39,2.78,0.65,0.57,0.77,1.805194805194805,1.22,11.43,23.0,2024
Justin Champagnie,G,2.25,0.31,2.0,0.22,0.11,0.22,1.4090909090909092,0.33,4.67,21.0,2022
Justin Champagnie,G,2.0,0.33,1.33,0.0,0.0,0.0,inf,0.0,3.66,22.0,2023
Justin Champagnie,G,2.5,1.5,2.0,0.5,0.0,0.0,inf,0.5,6.5,22.0,2023
Justin Champagnie,G,2.2,0.8,1.6,0.2,0.0,0.0,inf,0.2,4.8,22.0,2023
Justin Champagnie,G,5.93,1.27,3.53,0.67,0.6,0.67,1.8955223880597014,1.27,11.33,23.0,2024
Max Christie,G,3.12,0.51,1.83,0.22,0.17,0.32,1.59375,0.39,5.53,20.0,2023
Max Christie,G,4.24,0.9,2.12,0.3,0.25,0.52,1.7307692307692308,0.55,7.29,21.0,2024
Josh Christopher,G,7.93,2.03,2.51,0.88,0.18,1.54,1.3181818181818181,1.06,11.99,20.0,2022
Josh Christopher,G,5.81,1.14,1.11,0.52,0.23,0.94,1.2127659574468084,0.75,7.87,21.0,2023
Sidy Cissoko,G,3.75,0.83,1.83,0.58,0.25,0.25,3.32,0.83,6.99,20.0,2024
Brandon Clarke,F,12.07,1.4,5.95,0.55,0.83,0.95,1.4736842105263157,1.38,19.85,23.0,2020
Brandon Clarke,F,10.34,1.61,5.56,1.02,0.86,0.56,2.875,1.88,18.83,24.0,2021
Brandon Clarke,F,10.41,1.34,5.34,0.61,1.06,0.53,2.5283018867924527,1.67,18.23,25.0,2022
Brandon Clarke,F,9.96,1.29,5.54,0.61,0.66,0.98,1.316326530612245,1.27,17.08,26.0,2023
Brandon Clarke,F,11.33,1.5,5.33,0.83,1.0,0.5,3.0,1.83,19.49,27.0,2024
Jordan Clarkson,G,11.92,3.49,3.24,0.86,0.2,1.63,2.1411042944785277,1.06,18.08,23.0,2015
Jordan Clarkson,G,15.51,2.43,3.96,1.11,0.09,1.71,1.4210526315789476,1.2,21.39,24.0,2016
Jordan Clarkson,G,14.7,2.6,3.0,1.07,0.1,2.0,1.3,1.17,19.47,25.0,2017
Jordan Clarkson,G,14.55,3.26,3.0,0.74,0.06,1.79,1.8212290502793294,0.8,19.82,26.0,2018
Jordan Clarkson,G,12.61,1.71,2.07,0.68,0.11,1.14,1.5,0.79,16.04,26.0,2018
Jordan Clarkson,G,13.88,2.73,2.68,0.72,0.07,1.57,1.7388535031847132,0.79,18.51,26.0,2018
Jordan Clarkson,G,16.84,2.42,3.33,0.7,0.16,1.67,1.4491017964071857,0.86,21.78,27.0,2019
Jordan Clarkson,G,14.59,2.41,2.38,0.59,0.28,1.34,1.7985074626865671,0.87,18.91,28.0,2020
Jordan Clarkson,G,15.6,1.57,2.81,0.69,0.19,1.38,1.13768115942029,0.88,19.48,28.0,2020
Jordan Clarkson,G,15.18,1.92,2.63,0.65,0.23,1.37,1.4014598540145984,0.88,19.24,28.0,2020
Jordan Clarkson,G,18.4,2.47,4.03,0.9,0.15,1.69,1.4615384615384617,1.05,24.26,29.0,2021
Jordan Clarkson,G,16.03,2.46,3.46,0.84,0.2,1.63,1.5092024539877302,1.04,21.36,30.0,2022
Jordan Clarkson,G,20.84,4.43,4.03,0.54,0.21,3.05,1.4524590163934425,0.75,27.0,31.0,2023
Jordan Clarkson,G,17.13,5.04,3.42,0.64,0.11,2.65,1.9018867924528302,0.75,23.69,32.0,2024
Nic Claxton,C,4.4,1.07,2.93,0.07,0.53,0.6,1.7833333333333334,0.6,8.4,21.0,2020
Nic Claxton,C,6.62,0.88,5.19,0.72,1.25,0.56,1.5714285714285714,1.97,14.1,22.0,2021
Nic Claxton,C,8.72,0.91,5.62,0.51,1.09,0.81,1.1234567901234567,1.6,16.04,23.0,2022
Nic Claxton,C,12.64,1.89,9.24,0.86,2.49,1.26,1.5,3.35,25.86,24.0,2023
Nic Claxton,C,11.85,2.07,9.94,0.65,2.06,1.31,1.580152671755725,2.71,25.26,25.0,2024
Noah Clowney,F,5.78,0.78,3.52,0.35,0.7,0.65,1.2,1.05,10.48,19.0,2024
Amir Coffey,G,3.22,0.78,0.89,0.28,0.11,0.44,1.7727272727272727,0.39,4.84,23.0,2020
Amir Coffey,G,3.18,0.5,1.0,0.23,0.0,0.34,1.4705882352941175,0.23,4.57,24.0,2021
Amir Coffey,G,8.97,1.8,2.86,0.55,0.22,0.65,2.769230769230769,0.77,13.75,25.0,2022
Amir Coffey,G,3.44,1.06,1.06,0.14,0.1,0.42,2.523809523809524,0.24,5.38,26.0,2023
Amir Coffey,G,6.61,1.09,2.11,0.59,0.2,0.47,2.319148936170213,0.79,10.13,27.0,2024
John Collins,F,10.5,1.32,7.31,0.64,1.08,1.42,0.9295774647887325,1.72,19.43,20.0,2018
